Business status,Address,Street name address,Business name,License date,Date of closure
폐업,서울특별시 구로구 구로동 614-183 ,,방배에너지,20110131,
폐업,서울특별시 구로구 오류동 115-1 ,서울특별시 구로구 경인로 81 (오류동),대복주유소,20010727,20170410
폐업,서울특별시 구로구 고척동 103-4 고척상가 나동 사열 201호 ,,세창물산,20010830,20090615
폐업,서울특별시 구로구 가리봉동 90-2 ,서울특별시 구로구 구로동로 20  (가리봉동),영진주유소,20011214,
폐업,서울특별시 구로구 오류동 134-1 동선오피스텔514호 ,"서울특별시 구로구 오류로 86  (오류동,동선오피스텔514호)",(주)호성켐테크,20020129,
폐업,서울특별시 구로구 구로동 147-7 ,서울특별시 구로구 도림로 91  (구로동),동아주유소,20020412,
폐업,서울특별시 구로구 구로동 551-95 ,서울특별시 구로구 구로중앙로32가길 44 (구로동),신신석유,19600623,20160422
폐업,서울특별시 구로구 고척동 51-1 현대상가 7동 102호,"서울특별시 구로구 중앙로10길 21, 7동 102호 (고척동,현대상가)",고려석유,19701014,
휴업,서울특별시 구로구 고척동 189 ,서울특별시 구로구 고척로 239  (고척동),SK네트웍스(주) 고척주유소,19860913,
영업/정상,서울특별시 구로구 개봉동 359-1 SK대원주유소 ,"서울특별시 구로구 개봉로 7, SK대원주유소 (개봉동)",(주)새서울석유 대원,19760518,
영업/정상,서울특별시 구로구 신도림동 361 ,서울특별시 구로구 경인로 650 (신도림동),대성산업(주) 디큐브주유소,19760528,
영업/정상,서울특별시 구로구 개봉동 226-1 ,서울특별시 구로구 경인로 290 (개봉동),SK에너지(주) 개봉동주유소,20061102,
영업/정상,서울특별시 구로구 항동 72 74번지 ,서울특별시 구로구 서해안로 2154 (항동),극동유화(주) 항동주유소,20170307,
영업/정상,서울특별시 금천구 시흥동 984 시흥유통상가 17-211 ,"서울특별시 금천구 시흥대로 97, 17동 211호 (시흥동, 시흥유통상가)",씨앤에이,20070914,
영업/정상,서울특별시 금천구 독산동 1009-26 (말미뒷길 11) ,서울특별시 금천구 시흥대로105길 9 (독산동),독산유류상사,19911009,
영업/정상,서울특별시 금천구 독산동 150-6 (시흥대로 244) ,서울특별시 금천구 시흥대로 441 (독산동),SK에너지(주) 이가주유소,19940318,
영업/정상,서울특별시 금천구 가산동 151-10 ,서울특별시 금천구 시흥대로153길 74 (가산동),오성프라임,20100121,
취소/말소/만료/정지/중지,서울특별시 금천구 시흥동 984 유통상가 11동 220호  (시흥대로 590) ,"서울특별시 금천구 시흥대로 97, 11동 220호 (시흥동, 시흥유통상가)",(주)영상케미칼,20010215,
취소/말소/만료/정지/중지,서울특별시 금천구 가산동 149-1 (용주길 37) ,서울특별시 금천구 시흥대로153길 71 (가산동),신안석유,19821102,
폐업,서울특별시 금천구 시흥동 819-20 10통2반 (큰새재미길 6) ,서울특별시 금천구 독산로28길 6 (시흥동),대영덕수에너지,20010528,20130514
폐업,서울특별시 금천구 시흥동 993 (시흥대로 466) ,서울특별시 금천구 시흥대로 221 (시흥동),KH에너지(주) 직영 시흥대로주유소,19760526,20210510
폐업,서울특별시 금천구 시흥동 984-2 (시흥대로 560) ,서울특별시 금천구 시흥대로 125 (시흥동),문화주유소,20050824,20160301
영업/정상,서울특별시 금천구 가산동 535-155 (서부샛길 33),서울특별시 금천구 서부샛길 674 (가산동),구광주유소,1986-07-22,
영업/정상,서울특별시 금천구 시흥동 904 (시흥대로 513),서울특별시 금천구 시흥대로 174 (시흥동),백산주유소,1993-04-26,
영업/정상,서울특별시 강남구 수서동 522-1,서울특별시 강남구 광평로 202 (수서동),(주)중앙에너비스 수서지점,1997-09-24,
폐업,서울특별시 금천구 시흥동 984 (시흥대로 590) 시흥유통상가 220동 220호,"서울특별시 금천구 시흥대로 97, 26동 220호 (시흥동, 시흥유통상가)",제이엘코퍼레이션,20051209,20090331
폐업,서울특별시 금천구 독산동 1005-5 (독산역길 104) ,서울특별시 금천구 범안로 1155 (독산동),동남주유소,19890929,
폐업,서울특별시 금천구 가산동 60-44 이앤씨드림타워7차 1501호,서울특별시 금천구 디지털로9길 46 (가산동),메타켐(주),20080212,20160628
폐업,서울특별시 금천구 독산동 293-1 ,서울특별시 금천구 시흥대로115길 37 (독산동),(주)제마,20080609,20100603
폐업,서울특별시 금천구 가산동 554-2 마이크로오피스빌딩 102동 102호,서울특별시 금천구 가산디지털2로 45 (가산동),삼화켐텍,20080204,20080924
폐업,서울특별시 금천구 독산동 163-28 (남문시장1길 24) ,서울특별시 금천구 시흥대로134길 28 (독산동),삼표석유,19930812,20090514
폐업,서울특별시 금천구 시흥동 903-3 (시흥대로 503) ,서울특별시 금천구 시흥대로 184 (시흥동),SK 금천주유소,19931230,20140731
폐업,서울특별시 금천구 독산동 1043-51 (독산동길 188) ,서울특별시 금천구 독산로 179 (독산동),독산주유소,19980812,20160321
폐업,서울특별시 금천구 독산동 1124-1 ,서울특별시 금천구 금하로1길 11 (독산동),세정사,20040915,
폐업,서울특별시 금천구 독산동 195-2 (독산동길 112) ,서울특별시 금천구 독산로 257 (독산동),남서울주유소,19930517,
폐업,서울특별시 금천구 시흥동 841-16 (독산동길 292) ,서울특별시 금천구 독산로 77 (시흥동),금천주유소,19931005,
폐업,서울특별시 금천구 독산동 1041-24 (독산동길 161) ,서울특별시 금천구 독산로 208 (독산동),독산제일주유소,19931230,20090528
폐업,서울특별시 금천구 독산동 999-4 (두산초등2길 5) ,서울특별시 금천구 범안로11길 65 (독산동),중동석유,19850930,20070820
폐업,서울특별시 금천구 시흥동 905-54 (독산동길 362) ,서울특별시 금천구 독산로 7 (시흥동),형제석유,19870410,
폐업,서울특별시 금천구 독산동 1026-18 ,서울특별시 금천구 범안로 1247 (독산동),형제크리닝상사,19870512,
폐업,서울특별시 금천구 시흥동 883-7 동경빌딩 301호,"서울특별시 금천구 시흥대로 228, 301호 (시흥동, 동경빌딩)",(주)대영웰텍,20020419,
폐업,서울특별시 금천구 시흥동 984 (시흥대로 590) 시흥유통상가 21동 335호,"서울특별시 금천구 시흥대로 97, 21동 335호 (시흥동, 시흥유통상가)",(주)투윈케미칼,20060503,20070823
폐업,서울특별시 금천구 가산동 142-13 (남부순환로 1274) ,서울특별시 금천구 남부순환로 1272 (가산동),성부주유소,19760517,20180822
폐업,서울특별시 금천구 독산동 292-7 (시흥대로 312) ,서울특별시 금천구 시흥대로 377 (독산동),주식회사 명보에너지,20060703,20220322
폐업,서울특별시 금천구 가산동 34-74 (순환샛길 46) ,서울특별시 금천구 벚꽃로56길 54 (가산동),(주)대천석유,19920814,20150105
영업/정상,서울특별시 금천구 독산동 967 (시흥대로 201) ,서울특별시 금천구 시흥대로 484 (독산동),(주)화동유업,19760426,
영업/정상,서울특별시 금천구 독산동 195-2 ,서울특별시 금천구 독산로 257 (독산동),남서울(경복에너지),20160518,
영업/정상,서울특별시 영등포구 신길동 3632-2 ,서울특별시 영등포구 신길로 74 (신길동),지에스칼텍스(주)신길주유소,19760518,
영업/정상,서울특별시 영등포구 도림동 243-2 ,서울특별시 영등포구 도림로 343 (도림동),도림주유소,19930702,
영업/정상,서울특별시 영등포구 신길동 298-34 ,서울특별시 영등포구 도신로 130 (신길동),행촌주유소,19930824,
영업/정상,서울특별시 영등포구 신길동 4214 ,서울특별시 영등포구 여의대방로23길 2 (신길동),한경석유(주)경덕주유소,19990916,
영업/정상,서울특별시 영등포구 신길동 150-6,서울특별시 영등포구 도신로56가길 4-2 (신길동),한미에너지,2003-11-26,
영업/정상,서울특별시 영등포구 양평동3가 80-2 ,서울특별시 영등포구 선유로 195 (양평동3가),SK에너지(주)양평주유소,20031001,
영업/정상,서울특별시 영등포구 대림동 667-9 ,서울특별시 영등포구 가마산로 379 (대림동),(주)대경유업 영등포제일셀프,20031001,
영업/정상,서울특별시 영등포구 양평동5가 37,서울특별시 영등포구 양평로 141 (양평동5가),선유도주유소,1996-02-08,
영업/정상,서울특별시 영등포구 문래동1가 47-1 ,서울특별시 영등포구 경인로82길 14 (문래동1가),가나유류상사,20030930,
영업/정상,서울특별시 영등포구 신길동 256-4 ,서울특별시 영등포구 가마산로71길 13-1 (신길동),대광석유 얼음,20030228,
폐업,서울특별시 영등포구 신길동 22-5 ,,SK글로벌(주)입체로주유소,19760528,20170615
영업/정상,서울특별시 영등포구 문래동1가 17-8 ,서울특별시 영등포구 경인로90길 9-13 (문래동1가),유림에너지,20020605,
영업/정상,서울특별시 영등포구 영등포동6가 104-5 ,서울특별시 영등포구 영등포로33길 7-1 (영등포동6가),삼화석유,20080526,
영업/정상,서울특별시 강남구 율현동 240,서울특별시 강남구 밤고개로 215 (율현동),방죽주유소,1997-09-24,
영업/정상,서울특별시 영등포구 신길동 50-8,서울특별시 영등포구 영등포로 348 (신길동),SK에너지(주)신길동주유소,2003-10-01,
영업/정상,서울특별시 영등포구 당산동1가 254-3 3층 301호,서울특별시 영등포구 당산로 86 (당산동1가),(주)세전인터내쇼날,2001-04-23,
영업/정상,서울특별시 영등포구 대림동 776-3,서울특별시 영등포구 가마산로 328 (대림동),(주)대청에너지,1994-04-11,
영업/정상,서울특별시 강남구 자곡동 210,서울특별시 강남구 밤고개로 120 (자곡동),자곡셀프주유소,1997-09-24,
영업/정상,서울특별시 영등포구 신길동 100-10 ,서울특별시 영등포구 도신로 248 (신길동),매봉주유소,19980225,
폐업,서울특별시 영등포구 당산동6가 110-47,서울특별시 영등포구 당산로50길 31 (당산동6가),서흥화학,20090610,20220622
영업/정상,서울특별시 영등포구 양평동5가 6-4,서울특별시 영등포구 양평로27길 31-1 (양평동5가),(주)동일세기,20050117,
영업/정상,서울특별시 영등포구 여의도동 10-1,서울특별시 영등포구 은행로 64 (여의도동),에스제이오일(주)여의도주유소,20040726,
영업/정상,서울특별시 강남구 도곡동 910-2,서울특별시 강남구 남부순환로 2651 (도곡동),오일프러스 셀프주유소,1994-12-02,
영업/정상,서울특별시 영등포구 신길동 1155 ,서울특별시 영등포구 여의대방로 227 (신길동),씨앤에스유통(주) 한성주유소,19760524,
영업/정상,서울특별시 영등포구 신길동 220-56 ,서울특별시 영등포구 신길로52길 1 (신길동),성원에너지,19890317,
영업/정상,서울특별시 영등포구 대림동 664-18 ,서울특별시 영등포구 대림로 230 (대림동),(주)엠에스에너지,19920501,
취소/말소/만료/정지/중지,서울특별시 영등포구 당산동6가 121-73 ,,주식회사성일유화,20010418,
취소/말소/만료/정지/중지,서울특별시 영등포구 대림동 667-13 ,서울특별시 영등포구 가마산로 367 (대림동),정다운주유소,20060509,
취소/말소/만료/정지/중지,서울특별시 영등포구 당산동3가 72-1 ,서울특별시 영등포구 양산로25길 9 (당산동3가),(주)홍화인터내셔널,20141124,
취소/말소/만료/정지/중지,서울특별시 영등포구 대림동 700-3 ,서울특별시 영등포구 대림로 148 (대림동),동산화학(주),20060425,
폐업,서울특별시 영등포구 신길동 505 ,서울특별시 영등포구 여의대방로 147 (신길동),미림주유소,20010828,20150325
폐업,서울특별시 영등포구 신길동 623-5 ,서울특별시 영등포구 여의대방로 153 (신길동),대방주유소,20010828,20170615
폐업,서울특별시 영등포구 신길동 50-8 ,서울특별시 영등포구 영등포로 348 (신길동),(주)미륭상사 신길동 주유소,20010904,
폐업,서울특별시 영등포구 신길동 623-5 ,,대방주유소,20010914,20160701
폐업,서울특별시 영등포구 양평동1가 222-6 ,서울특별시 영등포구 영등포로11길 26-1  (양평동1가),(주)동주화성,20011024,
폐업,서울특별시 영등포구 영등포동7가 103 수복빌딩2층 ,"서울특별시 영등포구 국회대로 654  (영등포동7가,수복빌딩2층)",(주)남영케미칼,20011102,20110425
폐업,서울특별시 영등포구 신길동 438-27 ,서울특별시 영등포구 신길로17길 23-1 (신길동),대길주유소,20020614,
폐업,서울특별시 영등포구 대림동 778-44 ,서울특별시 영등포구 가마산로 313 (대림동),동아주유소,20020814,
영업/정상,서울특별시 영등포구 신길동 158-6,서울특별시 영등포구 도신로54길 7 (신길동),민기석유,2004-08-09,
폐업,서울특별시 영등포구 양평동1가 219-4 ,서울특별시 영등포구 선유서로30길 22 (양평동1가),대천석유,20021114,20200422
