"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","자본금","거래처"
"3090000","1970309008701500001","1970-06-22","","01","영업/정상","01","신규등록","","","","","00029925561","2244","","서울특별시 도봉구 쌍문동 103-7","서울특별시 도봉구 도봉로 437 (쌍문동)","","삼미상사(주)북부주유소","2023-11-15 17:57:40","U","2022-10-31 23:07:00.0","주유소","202764.770881504","460298.901545302","",""
"3010000","1976301007101500005","19760521","","01","영업/정상","06","휴지사업재개","","","","","02-2279-9965","991.7","","서울특별시 중구 장충동1가 31-1 ","서울특별시 중구 장충단로 202 (장충동1가)","","서울석유(주) 장충주유소","2022-01-12 11:07:07","U","2022-01-14 02:40:00.0","주유소","200551.86609326     ","451166.741475327    ","",""
"3050000","1986305008201500010","19861104","","03","폐업","03","폐지","20000101","","","","02 9664851","526","","서울특별시 동대문구 이문동 255-119 ","","","신사3주유소","2017-11-24 11:21:22","I","2018-08-31 23:59:59.0","주유소","205386.3391499      ","455698.618208393    ","",""
"3070000","2003307009901200001","1999-07-26","","01","영업/정상","01","신규등록","","","","","02 9655149","","","서울특별시 성북구 석관동 94-7","서울특별시 성북구 한천로66길 49 (석관동)","","(주)동화오일","2023-10-20 17:53:38","U","2022-10-30 22:02:00.0","일반판매소","205860.894372582","456088.89426196","",""
"3090000","1995309008701500001","1995-02-09","","01","영업/정상","07","영업개시","","","","","02 9025544","887.4","","서울특별시 도봉구 창동 650-65","서울특별시 도봉구 도봉로 434 (창동)","","동일석유(주)창동주유소","2023-10-20 09:40:28","U","2022-10-30 22:02:00.0","주유소","202820.760546167","460249.237919641","",""
"3090000","1993309008701500006","1993-12-31","","01","영업/정상","06","휴지사업재개","","","","","000209966640","1743.9","","서울특별시 도봉구 창동 744","서울특별시 도봉구 마들로 574 (창동)","","극동유화(주) 대안주유소","2023-10-20 09:28:32","U","2022-10-30 22:02:00.0","주유소","204123.904989152","462126.415756689","",""
"3230000","1993323013101500050","1993-12-10","","01","영업/정상","01","신규등록","","","","","02 423 5128","661","","서울특별시 송파구 방이동 149-3","서울특별시 송파구 백제고분로 474 (방이동)","","유한회사 호림플러스홀딩스 남성주유소","2023-10-20 14:13:24","U","2022-10-30 22:02:00.0","주유소","210006.598963339","445602.365534621","",""
"3090000","1993309010501500003","1993-10-13","","01","영업/정상","06","휴지사업재개","","","","","0209545400","1175.4","","서울특별시 도봉구 방학동 691 3,4,5호","서울특별시 도봉구 방학로 142 (방학동)","","(주)자연에너지 햇살주유소","2023-10-20 09:29:28","U","2022-10-30 22:02:00.0","주유소","203121.233973307","462308.753372143","",""
"3090000","1992309008701500002","1992-04-24","","01","영업/정상","01","신규등록","","","","","029989 704","791","","서울특별시 도봉구 쌍문동 342-1","서울특별시 도봉구 노해로 161 (쌍문동)","","(주)쌍문셀프주유소","2023-10-20 09:32:26","U","2022-10-30 22:02:00.0","주유소","202302.686513778","460739.277842462","",""
"3110000","2017311012601500001","2017-02-08","","01","영업/정상","07","영업개시","","","","","","800","","","서울특별시 은평구 통일로 1031 (진관동)","","뉴타운 셀프주유소","2023-10-25 17:51:45","U","2022-10-30 22:07:00.0","주유소","","","",""
"3110000","1997311008801500038","1997-10-22","","01","영업/정상","01","신규등록","","","","","02 3084333","990","","서울특별시 은평구 신사동 35-11","서울특별시 은평구 증산로 423 (신사동)","","지에스칼텍스(주)신사제일주유소","2023-10-25 17:46:45","U","2022-10-30 22:07:00.0","주유소","192338.855852775","454650.979820205","",""
"3110000","1994311008801500034","1994-02-22","","01","영업/정상","01","신규등록","","","","","02 3099145","1643.4","","서울특별시 은평구 증산동 222-6","서울특별시 은평구 수색로 188 (증산동)","","타이거주유소","2023-10-25 17:47:17","U","2022-10-30 22:07:00.0","주유소","191274.744550127","452910.079476527","",""
"3110000","1993311008801500024","1993-06-23","","01","영업/정상","01","신규등록","","","","","02 3089264","390","","서울특별시 은평구 응암동 594-1","서울특별시 은평구 응암로 163 (응암동)","","응암주유소","2023-10-25 17:49:05","U","2022-10-30 22:07:00.0","주유소","192506.482557087","453830.420282827","",""
"3110000","1992311008801500019","1992-05-09","","01","영업/정상","01","신규등록","","","","","02 3755156","495","","서울특별시 은평구 신사동 34-37","서울특별시 은평구 증산로 441 (신사동)","","주식회사 오일닷컴 다회주유소","2023-10-25 17:49:41","U","2022-10-30 22:07:00.0","주유소","192379.358456908","454817.316199086","",""
"3110000","1992311008801500018","1992-05-09","","01","영업/정상","01","신규등록","","","","","02 3825189","502","","서울특별시 은평구 불광동 105-118","서울특별시 은평구 연서로 314 (불광동)","","불광주유소","2023-10-25 17:50:15","U","2022-10-30 22:07:00.0","주유소","193565.328017192","457884.061589947","",""
"3110000","1980311008801500014","1980-03-19","","01","영업/정상","01","신규등록","","","","","02 3028583","886","","서울특별시 은평구 수색동 314-1","서울특별시 은평구 수색로 350 (수색동)","","지에스칼텍스(주)수색뉴타운 주유소","2023-10-25 17:50:48","U","2022-10-30 22:07:00.0","주유소","189997.518475283","453879.981354996","",""
"3110000","1978311008801500013","1978-05-28","","01","영업/정상","06","휴지사업재개","","2014-09-17","2014-12-25","2015-06-08","02 3748770","964","","서울특별시 은평구 수색동 154-5","서울특별시 은평구 수색로 236 (수색동)","","수색훼미리주유소","2023-10-25 17:55:15","U","2022-10-30 22:07:00.0","주유소","190894.797096724","453204.452946997","",""
"3110000","1976311008801500006","1976-05-21","","01","영업/정상","06","휴지사업재개","","2010-07-24","2010-11-30","2011-01-24","023880477","1962","","서울특별시 은평구 갈현동 1-6","서울특별시 은평구 통일로 945 (갈현동)","","서울석유(주) 박석고개주유소","2023-10-25 17:55:44","U","2022-10-30 22:07:00.0","주유소","192804.221953207","458338.073870238","",""
"3110000","1976311008801500002","1976-05-11","","01","영업/정상","06","휴지사업재개","","2018-09-11","2019-09-09","2019-06-12","02 3553434","1944","","서울특별시 은평구 녹번동 19-38 대성주유소","서울특별시 은평구 통일로 642, 대성주유소 (녹번동)","03372","대성주유소","2023-10-25 17:56:09","U","2022-10-30 22:07:00.0","주유소","194213.321386135","455751.04468794","",""
"3110000","1976311008801500010","1976-04-30","","01","영업/정상","01","신규등록","","","","","02 3026041","1132","","서울특별시 은평구 응암동 576-39","서울특별시 은평구 응암로 210 (응암동)","","지에스칼텍스(주)서부주유소","2023-10-25 17:22:56","U","2022-10-30 22:07:00.0","주유소","192655.097595262","454273.720831963","",""
"3110000","1976311008801500005","1976-04-25","","01","영업/정상","01","신규등록","","","","","02 3550349","661","","서울특별시 은평구 불광동 493","서울특별시 은평구 통일로 924 (불광동)","","서울석유(주) 은평뉴타운주유소","2023-10-25 17:54:18","U","2022-10-30 22:07:00.0","주유소","192903.807627485","458108.670512967","",""
"3020000","1995302007401200001","19951011","","01","영업/정상","01","신규등록","","","","","02797 5495","","","서울특별시 용산구 한남동 116-7 ","서울특별시 용산구 독서당로8길 7 (한남동)","","한남석유","2016-01-13 10:40:25","I","2018-08-31 23:59:59.0","일반판매소","200646.877707817    ","447630.977273015    ","",""
"3220000","1993322008301500068","1993-12-29","","01","영업/정상","07","영업개시","","2015-03-23","2015-04-30","","02 5444075","958.2","","서울특별시 강남구 논현동 221-15","서울특별시 강남구 논현로 640 (논현동)","","유한책임회사 동하석유","2023-10-27 13:09:19","U","2022-10-30 22:09:00.0","주유소","202824.32","445391.11","",""
"3200000","1996320008001501842","1996-03-06","","01","영업/정상","06","휴지사업재개","","2015-09-18","2016-03-17","2015-11-09","02 8772833","768","","서울특별시 관악구 봉천동 729-4","서울특별시 관악구 보라매로 26 (봉천동)","","대양석유(주)보라매주유소","2023-11-10 10:06:45","U","2022-10-31 23:02:00.0","주유소","193488.592275491","443278.898177018","",""
"3220000","1992322008301500047","1992-04-14","","01","영업/정상","01","신규등록","","","","","02 5625180","885.2","","서울특별시 강남구 도곡동 546-3","서울특별시 강남구 도곡로 162 (도곡동)","","(주)선진주유소","2023-10-27 13:07:39","U","2022-10-30 22:09:00.0","주유소","203255.313176408","443209.843664909","",""
"3220000","1992322008301500045","1992-04-14","","01","영업/정상","01","신규등록","","","","","02 2267806","360.8","","서울특별시 강남구 일원동 624-8","서울특별시 강남구 개포로 654 (일원동)","","대청주유소","2023-10-27 13:07:15","U","2022-10-30 22:09:00.0","주유소","207382.3","443641.655","",""
"3220000","1992322008301500028","1992-04-14","","01","영업/정상","01","신규등록","","","","2017-02-07","02 5749661","1322.2","","서울특별시 강남구 신사동 633","서울특별시 강남구 언주로 842 (신사동)","","대동석유 압구정주유소","2023-10-27 11:28:28","U","2022-10-30 22:09:00.0","주유소","202920.240375505","447012.177406333","",""
"3220000","1992322008301500031","1992-04-14","","01","영업/정상","07","영업개시","","","","","02 5185631","636.5","","서울특별시 강남구 논현동 106-4","서울특별시 강남구 언주로 716 (논현동)","","주식회사 제이제이네트웍스 제이제이주유소","2023-10-27 11:28:53","U","2022-10-30 22:09:00.0","주유소","203089.442603775","446158.080032165","",""
"3220000","1992322008301500037","1992-04-14","","01","영업/정상","06","휴지사업재개","","","","","02 5695189","670","","서울특별시 강남구 역삼동 668-13","서울특별시 강남구 논현로 516 (역삼동)","","에너지플러스 허브 GS타워","2023-10-27 11:29:21","U","2022-10-30 22:09:00.0","주유소","203148.467280382","444500.063198408","",""
"3200000","1993320008001501832","1993-12-23","","01","영업/정상","07","영업개시","","2012-11-20","2012-11-30","","02 8875145","1000","","서울특별시 관악구 신림동 112-47 유림주유소","서울특별시 관악구 신림로 176, 유림주유소 (신림동)","08838","유림주유소","2023-11-10 10:26:08","U","2022-10-31 23:02:00.0","주유소","194169.884355517","441284.749397027","",""
"3220000","1981322008301500007","1978-01-28","","01","영업/정상","06","휴지사업재개","","2014-05-30","2014-09-30","","0254500720","1352.97","","서울특별시 강남구 삼성동 97-1","서울특별시 강남구 봉은사로113길 51 (삼성동)","","대성석유(주) 동호주유소","2023-10-27 11:25:28","U","2022-10-30 22:09:00.0","주유소","205647.006601748","446252.49812516","",""
"3220000","1993322008301500056","1993-05-15","","03","폐업","03","폐지","2023-11-02","","","","5404965","505.5","","서울특별시 강남구 청담동 79-14","서울특별시 강남구 압구정로 426 (청담동)","","갤러리아주유소","2023-11-02 16:47:09","U","2022-11-01 00:04:00.0","주유소","203778.915253184","447172.478752861","",""
"3200000","1992320008001501819","1992-11-18","","01","영업/정상","06","휴지사업재개","","2008-02-27","2009-06-30","2009-11-13","02 8843016","663.11","","서울특별시 관악구 봉천동 1679-30","서울특별시 관악구 남부순환로 1883 (봉천동)","","행운주유소","2023-11-10 10:27:18","U","2022-10-31 23:02:00.0","주유소","196318.744740668","441881.021016496","",""
"3020000","1990302007401200018","19901206","","03","폐업","03","폐지","20080507","","","","02706 1133","","","서울특별시 용산구 청파동1가 155 ","서울특별시 용산구 청파로67길 3  (청파동1가)","","동성석유","2008-05-07 10:02:28","I","2018-08-31 23:59:59.0","일반판매소","197252.915457801    ","449606.70883809     ","",""
"3220000","1990322008301500023","1990-01-24","","01","영업/정상","01","신규등록","","","","","0222265188","350.6","","서울특별시 강남구 일원동 645-13","서울특별시 강남구 양재대로55길 3 (일원동)","","일원주유소","2023-11-03 14:23:41","U","2022-11-01 00:05:00.0","주유소","207702.130631811","443212.485452267","",""
"3020000","2002302007401500001","20020807","","03","폐업","03","폐지","","","","","02 7950204","","","서울특별시 용산구 갈월동 103-17 ","","","(주)한진중공업 남영동주유소","2009-12-03 15:15:40","I","2018-08-31 23:59:59.0","주유소","","","",""
